sessionId,exitEventType
SESS0004018,상품_상세조회
SESS0004019,상품_상세조회
SESS0004020,상품_상세조회
SESS0004021,구매완료
SESS0004022,상품_상세조회
SESS0004023,결제페이지_진입
SESS0004024,검색
SESS0004025,결제페이지_진입
SESS0004026,상품_상세조회
SESS0004027,구매완료
SESS0004028,카테고리_이동
SESS0004029,상품_상세조회
SESS0004030,상품_상세조회
SESS0004031,상품_상세조회
SESS0004032,상품_상세조회
SESS0004033,찜하기
SESS0004034,결제페이지_진입
SESS0004035,결제페이지_진입
SESS0004036,결제페이지_진입
SESS0004037,구매완료
SESS0004038,상품_상세조회
SESS0004039,결제페이지_진입
SESS0004040,구매완료
SESS0004041,상품_상세조회
SESS0004042,상품_상세조회
SESS0004043,검색
SESS0004044,장바구니_이탈
SESS0004045,찜하기
SESS0004046,구매완료
SESS0004047,결제페이지_진입
SESS0004048,카테고리_이동
SESS0004049,검색
SESS0004050,장바구니_이탈
SESS0004051,카테고리_이동
SESS0004052,구매완료
SESS0004053,구매완료
SESS0004054,상품_상세조회
SESS0004055,상품_상세조회
SESS0004056,상품_상세조회
SESS0004057,상품_상세조회
SESS0004058,결제페이지_진입
SESS0004059,상품_상세조회
SESS0004060,찜하기
SESS0004061,상품_상세조회
SESS0004062,상품_상세조회
SESS0004063,상품_상세조회
SESS0004064,구매완료
SESS0004065,상품_상세조회
SESS0004066,상품_상세조회
SESS0004067,상품_상세조회
SESS0004068,찜하기
SESS0004069,검색
SESS0004070,검색
SESS0004071,상품_상세조회
SESS0004072,상품_상세조회
SESS0004073,구매완료
SESS0004074,상품_상세조회
SESS0004075,상품_상세조회
SESS0004076,구매완료
SESS0004077,찜하기
SESS0004078,상품_상세조회
SESS0004079,상품_상세조회
SESS0004080,상품_상세조회
SESS0004081,상품_상세조회
SESS0004082,상품_상세조회
SESS0004083,검색
SESS0004084,검색
SESS0004085,찜하기
SESS0004086,상품_상세조회
SESS0004087,찜하기
SESS0004088,상품_상세조회
SESS0004089,찜하기
SESS0004090,구매완료
SESS0004091,결제페이지_진입
SESS0004092,찜하기
SESS0004093,상품_상세조회
SESS0004094,카테고리_이동
SESS0004095,상품_상세조회
SESS0004096,상품_상세조회
SESS0004097,구매완료
SESS0004098,상품_상세조회
SESS0004099,장바구니_이탈
SESS0004100,상품_상세조회
SESS0004101,상품_상세조회
SESS0004102,상품_상세조회
SESS0004103,상품_상세조회
SESS0004104,찜하기
SESS0004105,검색
SESS0004106,상품_상세조회
SESS0004107,상품_상세조회
SESS0004108,상품_상세조회
SESS0004109,검색
SESS0004110,찜하기
SESS0004111,구매완료
SESS0004112,카테고리_이동
SESS0004113,상품_상세조회
SESS0004114,상품_상세조회
SESS0004115,검색
SESS0004116,장바구니_이탈
SESS0004117,상품_상세조회
SESS0004118,구매완료
SESS0004119,카테고리_이동
SESS0004120,찜하기
SESS0004121,구매완료
SESS0004122,상품_상세조회
SESS0004123,상품_상세조회
SESS0004124,상품_상세조회
SESS0004125,상품_상세조회
SESS0004126,상품_상세조회
SESS0004127,상품_상세조회
SESS0004128,상품_상세조회
SESS0004129,찜하기
SESS0004130,상품_상세조회
SESS0004131,검색
SESS0004132,상품_상세조회
SESS0004133,구매완료
SESS0004134,검색
SESS0004135,구매완료
SESS0004136,구매완료
SESS0004137,상품_상세조회
SESS0004138,상품_상세조회
SESS0004139,상품_상세조회
SESS0004140,구매완료
SESS0004141,구매완료
SESS0004142,구매완료
SESS0004143,구매완료
SESS0004144,상품_상세조회
SESS0004145,결제페이지_진입
SESS0004146,상품_상세조회
SESS0004147,찜하기
SESS0004148,구매완료
SESS0004149,구매완료
SESS0004150,상품_상세조회
SESS0004151,상품_상세조회
SESS0004152,상품_상세조회
SESS0004153,찜하기
SESS0004154,상품_상세조회
SESS0004155,카테고리_이동
SESS0004156,구매완료
SESS0004157,상품_상세조회
SESS0004158,구매완료
SESS0004159,상품_상세조회
SESS0004160,상품_상세조회
SESS0004161,찜하기
SESS0004162,상품_상세조회
SESS0004163,상품_상세조회
SESS0004164,검색
SESS0004165,상품_상세조회
SESS0004166,상품_상세조회
SESS0004167,상품_상세조회
SESS0004168,결제페이지_진입
SESS0004169,상품_상세조회
SESS0004170,카테고리_이동
SESS0004171,상품_상세조회
SESS0004172,상품_상세조회
SESS0004173,상품_상세조회
SESS0004174,찜하기
SESS0004175,결제페이지_진입
SESS0004176,구매완료
SESS0004177,상품_상세조회
SESS0004178,상품_상세조회
SESS0004179,상품_상세조회
SESS0004180,상품_상세조회
SESS0004181,결제페이지_진입
SESS0004182,상품_상세조회
SESS0004183,구매완료
SESS0004184,상품_상세조회
SESS0004185,상품_상세조회
SESS0004186,찜하기
SESS0004187,결제페이지_진입
SESS0004188,찜하기
SESS0004189,결제페이지_진입
SESS0004190,검색
SESS0004191,상품_상세조회
SESS0004192,상품_상세조회
SESS0004193,상품_상세조회
SESS0004194,구매완료
SESS0004195,상품_상세조회
SESS0004196,상품_상세조회
SESS0004197,상품_상세조회
SESS0004198,찜하기
SESS0004199,구매완료
SESS0004200,상품_상세조회
SESS0004201,장바구니_이탈
SESS0004202,검색
SESS0004203,검색
SESS0004204,찜하기
SESS0004205,상품_상세조회
SESS0004206,상품_상세조회
SESS0004207,구매완료
SESS0004208,상품_상세조회
SESS0004209,검색
SESS0004210,상품_상세조회
SESS0004211,카테고리_이동
SESS0004212,상품_상세조회
SESS0004213,상품_상세조회
SESS0004214,구매완료
SESS0004215,상품_상세조회
SESS0004216,상품_상세조회
SESS0004217,검색
SESS0004218,상품_상세조회
SESS0004219,상품_상세조회
SESS0004220,상품_상세조회
SESS0004221,상품_상세조회
SESS0004222,상품_상세조회
SESS0004223,상품_상세조회
SESS0004224,상품_상세조회
SESS0004225,상품_상세조회
SESS0004226,구매완료
SESS0004227,상품_상세조회
SESS0004228,상품_상세조회
SESS0004229,상품_상세조회
SESS0004230,상품_상세조회
SESS0004231,구매완료
SESS0004232,상품_상세조회
SESS0004233,카테고리_이동
SESS0004234,구매완료
SESS0004235,결제페이지_진입
SESS0004236,결제페이지_진입
SESS0004237,구매완료
SESS0004238,찜하기
SESS0004239,상품_상세조회
SESS0004240,장바구니_이탈
SESS0004241,결제페이지_진입
SESS0004242,상품_상세조회
SESS0004243,상품_상세조회
SESS0004244,상품_상세조회
SESS0004245,상품_상세조회
SESS0004246,상품_상세조회
SESS0004247,상품_상세조회
SESS0004248,상품_상세조회
SESS0004249,검색
SESS0004250,구매완료
SESS0004251,상품_상세조회
SESS0004252,카테고리_이동
SESS0004253,찜하기
SESS0004254,상품_상세조회
SESS0004255,카테고리_이동
SESS0004256,상품_상세조회
SESS0004257,결제페이지_진입
SESS0004258,찜하기
SESS0004259,상품_상세조회
SESS0004260,장바구니_이탈
SESS0004261,결제페이지_진입
SESS0004262,상품_상세조회
SESS0004263,상품_상세조회
SESS0004264,상품_상세조회
SESS0004265,찜하기
SESS0004266,상품_상세조회
SESS0004267,상품_상세조회
SESS0004268,장바구니_이탈
SESS0004269,상품_상세조회
SESS0004270,구매완료
SESS0004271,구매완료
SESS0004272,상품_상세조회
SESS0004273,찜하기
SESS0004274,상품_상세조회
SESS0004275,상품_상세조회
SESS0004276,상품_상세조회
SESS0004277,구매완료
SESS0004278,찜하기
SESS0004279,상품_상세조회
SESS0004280,찜하기
SESS0004281,카테고리_이동
SESS0004282,상품_상세조회
SESS0004283,상품_상세조회
SESS0004284,상품_상세조회
SESS0004285,상품_상세조회
SESS0004286,구매완료
SESS0004287,카테고리_이동
SESS0004288,상품_상세조회
SESS0004289,상품_상세조회
SESS0004290,검색
SESS0004291,구매완료
SESS0004292,구매완료
SESS0004293,상품_상세조회
SESS0004294,상품_상세조회
SESS0004295,상품_상세조회
SESS0004296,상품_상세조회
SESS0004297,찜하기
SESS0004298,상품_상세조회
SESS0004299,상품_상세조회
SESS0004300,상품_상세조회
SESS0004301,장바구니_이탈
SESS0004302,상품_상세조회
SESS0004303,찜하기
SESS0004304,구매완료
SESS0004305,구매완료
SESS0004306,구매완료
SESS0004307,상품_상세조회
SESS0004308,구매완료
SESS0004309,카테고리_이동
SESS0004310,구매완료
SESS0004311,상품_상세조회
SESS0004312,구매완료
SESS0004313,카테고리_이동
SESS0004314,장바구니_이탈
SESS0004315,장바구니_이탈
SESS0004316,상품_상세조회
SESS0004317,상품_상세조회
SESS0004318,장바구니_이탈
SESS0004319,찜하기
SESS0004320,상품_상세조회
SESS0004321,카테고리_이동
SESS0004322,상품_상세조회
SESS0004323,상품_상세조회
SESS0004324,찜하기
SESS0004325,상품_상세조회
SESS0004326,상품_상세조회
SESS0004327,상품_상세조회
SESS0004328,상품_상세조회
SESS0004329,상품_상세조회
SESS0004330,구매완료
SESS0004331,구매완료
SESS0004332,상품_상세조회
SESS0004333,카테고리_이동
SESS0004334,상품_상세조회
SESS0004335,상품_상세조회
SESS0004336,장바구니_이탈
SESS0004337,상품_상세조회
SESS0004338,찜하기
SESS0004339,결제페이지_진입
SESS0004340,상품_상세조회
SESS0004341,구매완료
SESS0004342,카테고리_이동
SESS0004343,상품_상세조회
SESS0004344,상품_상세조회
SESS0004345,카테고리_이동
SESS0004346,카테고리_이동
SESS0004347,찜하기
SESS0004348,상품_상세조회
SESS0004349,상품_상세조회
SESS0004350,상품_상세조회
SESS0004351,상품_상세조회
SESS0004352,카테고리_이동
SESS0004353,상품_상세조회
SESS0004354,상품_상세조회
SESS0004355,상품_상세조회
SESS0004356,상품_상세조회
SESS0004357,결제페이지_진입
SESS0004358,카테고리_이동
SESS0004359,상품_상세조회
SESS0004360,결제페이지_진입
SESS0004361,카테고리_이동
SESS0004362,상품_상세조회
SESS0004363,상품_상세조회
SESS0004364,상품_상세조회
SESS0004365,상품_상세조회
SESS0004366,구매완료
SESS0004367,상품_상세조회
SESS0004368,검색
SESS0004369,검색
SESS0004370,결제페이지_진입
SESS0004371,결제페이지_진입
SESS0004372,상품_상세조회
SESS0004373,구매완료
SESS0004374,상품_상세조회
SESS0004375,검색
SESS0004376,결제페이지_진입
SESS0004377,상품_상세조회
SESS0004378,찜하기
SESS0004379,상품_상세조회
SESS0004380,상품_상세조회
SESS0004381,카테고리_이동
SESS0004382,검색
SESS0004383,상품_상세조회
SESS0004384,장바구니_이탈
SESS0004385,상품_상세조회
SESS0004386,상품_상세조회
SESS0004387,구매완료
SESS0004388,구매완료
SESS0004389,상품_상세조회
SESS0004390,장바구니_이탈
SESS0004391,상품_상세조회
SESS0004392,상품_상세조회
SESS0004393,구매완료
SESS0004394,카테고리_이동
SESS0004395,상품_상세조회
SESS0004396,상품_상세조회
SESS0004397,상품_상세조회
SESS0004398,구매완료
SESS0004399,상품_상세조회
SESS0004400,상품_상세조회
SESS0004401,결제페이지_진입
SESS0004402,상품_상세조회
SESS0004403,구매완료
SESS0004404,검색
SESS0004405,상품_상세조회
SESS0004406,카테고리_이동
SESS0004407,상품_상세조회
SESS0004408,구매완료
SESS0004409,상품_상세조회
SESS0004410,검색
SESS0004411,상품_상세조회
SESS0004412,상품_상세조회
SESS0004413,상품_상세조회
SESS0004414,구매완료
SESS0004415,검색
SESS0004416,결제페이지_진입
SESS0004417,상품_상세조회
SESS0004418,상품_상세조회
SESS0004419,상품_상세조회
SESS0004420,상품_상세조회
SESS0004421,찜하기
SESS0004422,상품_상세조회
SESS0004423,상품_상세조회
SESS0004424,상품_상세조회
SESS0004425,상품_상세조회
SESS0004426,찜하기
SESS0004427,상품_상세조회
SESS0004428,구매완료
SESS0004429,장바구니_이탈
SESS0004430,검색
SESS0004431,상품_상세조회
SESS0004432,결제페이지_진입
SESS0004433,상품_상세조회
SESS0004434,찜하기
SESS0004435,상품_상세조회
SESS0004436,상품_상세조회
SESS0004437,상품_상세조회
SESS0004438,상품_상세조회
SESS0004439,상품_상세조회
SESS0004440,상품_상세조회
SESS0004441,검색
SESS0004442,상품_상세조회
SESS0004443,상품_상세조회
SESS0004444,카테고리_이동
SESS0004445,결제페이지_진입
SESS0004446,상품_상세조회
SESS0004447,결제페이지_진입
SESS0004448,카테고리_이동
SESS0004449,구매완료
SESS0004450,구매완료
SESS0004451,검색
SESS0004452,상품_상세조회
SESS0004453,구매완료
SESS0004454,구매완료
SESS0004455,상품_상세조회
SESS0004456,찜하기
SESS0004457,찜하기
SESS0004458,구매완료
SESS0004459,상품_상세조회
SESS0004460,상품_상세조회
SESS0004461,카테고리_이동
SESS0004462,상품_상세조회
SESS0004463,장바구니_이탈
SESS0004464,상품_상세조회
SESS0004465,찜하기
SESS0004466,상품_상세조회
SESS0004467,상품_상세조회
SESS0004468,구매완료
SESS0004469,장바구니_이탈
SESS0004470,상품_상세조회
SESS0004471,장바구니_이탈
SESS0004472,카테고리_이동
SESS0004473,구매완료
SESS0004474,찜하기
SESS0004475,상품_상세조회
SESS0004476,상품_상세조회
SESS0004477,카테고리_이동
SESS0004478,상품_상세조회
SESS0004479,찜하기
SESS0004480,상품_상세조회
SESS0004481,검색
SESS0004482,카테고리_이동
SESS0004483,찜하기
SESS0004484,상품_상세조회
SESS0004485,상품_상세조회
SESS0004486,상품_상세조회
SESS0004487,상품_상세조회
SESS0004488,카테고리_이동
SESS0004489,카테고리_이동
SESS0004490,검색
SESS0004491,카테고리_이동
SESS0004492,상품_상세조회
SESS0004493,검색
SESS0004494,상품_상세조회
SESS0004495,결제페이지_진입
SESS0004496,상품_상세조회
SESS0004497,구매완료
SESS0004498,결제페이지_진입
SESS0004499,장바구니_이탈
SESS0004500,상품_상세조회
SESS0004501,검색
SESS0004502,구매완료
SESS0004503,구매완료
SESS0004504,상품_상세조회
SESS0004505,찜하기
SESS0004506,장바구니_이탈
SESS0004507,카테고리_이동
SESS0004508,장바구니_이탈
SESS0004509,찜하기
SESS0004510,상품_상세조회
SESS0004511,구매완료
SESS0004512,구매완료
SESS0004513,상품_상세조회
SESS0004514,상품_상세조회
SESS0004515,상품_상세조회
SESS0004516,장바구니_이탈
SESS0004517,구매완료
SESS0004518,상품_상세조회
SESS0004519,찜하기
SESS0004520,상품_상세조회
SESS0004521,결제페이지_진입
SESS0004522,카테고리_이동
SESS0004523,상품_상세조회
SESS0004524,상품_상세조회
SESS0004525,상품_상세조회
SESS0004526,검색
SESS0004527,상품_상세조회
SESS0004528,찜하기
SESS0004529,구매완료
SESS0004530,검색
SESS0004531,결제페이지_진입
SESS0004532,찜하기
SESS0004533,상품_상세조회
SESS0004534,구매완료
SESS0004535,상품_상세조회
SESS0004536,상품_상세조회
SESS0004537,검색
SESS0004538,찜하기
SESS0004539,구매완료
SESS0004540,구매완료
SESS0004541,장바구니_이탈
SESS0004542,카테고리_이동
SESS0004543,상품_상세조회
SESS0004544,찜하기
SESS0004545,상품_상세조회
SESS0004546,상품_상세조회
SESS0004547,상품_상세조회
SESS0004548,상품_상세조회
SESS0004549,장바구니_이탈
SESS0004550,구매완료
SESS0004551,상품_상세조회
SESS0004552,상품_상세조회
SESS0004553,상품_상세조회
SESS0004554,찜하기
SESS0004555,구매완료
SESS0004556,상품_상세조회
SESS0004557,찜하기
SESS0004558,상품_상세조회
SESS0004559,구매완료
SESS0004560,상품_상세조회
SESS0004561,상품_상세조회
SESS0004562,상품_상세조회
SESS0004563,검색
SESS0004564,장바구니_이탈
SESS0004565,구매완료
SESS0004566,상품_상세조회
SESS0004567,결제페이지_진입
SESS0004568,상품_상세조회
SESS0004569,카테고리_이동
SESS0004570,상품_상세조회
SESS0004571,구매완료
SESS0004572,상품_상세조회
SESS0004573,검색
SESS0004574,상품_상세조회
SESS0004575,검색
SESS0004576,결제페이지_진입
SESS0004577,찜하기
SESS0004578,상품_상세조회
SESS0004579,상품_상세조회
SESS0004580,상품_상세조회
SESS0004581,상품_상세조회
SESS0004582,장바구니_이탈
SESS0004583,상품_상세조회
SESS0004584,구매완료
SESS0004585,구매완료
SESS0004586,상품_상세조회
SESS0004587,카테고리_이동
SESS0004588,상품_상세조회
SESS0004589,상품_상세조회
SESS0004590,장바구니_이탈
SESS0004591,상품_상세조회
SESS0004592,구매완료
SESS0004593,상품_상세조회
SESS0004594,찜하기
SESS0004595,상품_상세조회
SESS0004596,찜하기
SESS0004597,상품_상세조회
SESS0004598,검색
SESS0004599,상품_상세조회
SESS0004600,상품_상세조회
SESS0004601,상품_상세조회
SESS0004602,찜하기
SESS0004603,결제페이지_진입
SESS0004604,상품_상세조회
SESS0004605,구매완료
SESS0004606,상품_상세조회
SESS0004607,상품_상세조회
SESS0004608,상품_상세조회
SESS0004609,찜하기
SESS0004610,찜하기
SESS0004611,상품_상세조회
SESS0004612,상품_상세조회
SESS0004613,구매완료
SESS0004614,상품_상세조회
SESS0004615,찜하기
SESS0004616,상품_상세조회
SESS0004617,상품_상세조회
SESS0004618,상품_상세조회
SESS0004619,구매완료
SESS0004620,장바구니_이탈
SESS0004621,카테고리_이동
SESS0004622,상품_상세조회
SESS0004623,상품_상세조회
SESS0004624,장바구니_이탈
SESS0004625,상품_상세조회
SESS0004626,카테고리_이동
SESS0004627,구매완료
SESS0004628,결제페이지_진입
SESS0004629,상품_상세조회
SESS0004630,찜하기
SESS0004631,장바구니_이탈
SESS0004632,구매완료
SESS0004633,구매완료
SESS0004634,카테고리_이동
SESS0004635,검색
SESS0004636,상품_상세조회
SESS0004637,상품_상세조회
SESS0004638,상품_상세조회
SESS0004639,검색
SESS0004640,상품_상세조회
SESS0004641,검색
SESS0004642,구매완료
SESS0004643,구매완료
SESS0004644,상품_상세조회
SESS0004645,결제페이지_진입
SESS0004646,찜하기
SESS0004647,상품_상세조회
SESS0004648,결제페이지_진입
SESS0004649,카테고리_이동
SESS0004650,검색
SESS0004651,상품_상세조회
SESS0004652,구매완료
SESS0004653,상품_상세조회
SESS0004654,상품_상세조회
SESS0004655,상품_상세조회
SESS0004656,상품_상세조회
SESS0004657,상품_상세조회
SESS0004658,장바구니_이탈
SESS0004659,구매완료
SESS0004660,찜하기
SESS0004661,상품_상세조회
SESS0004662,검색
SESS0004663,카테고리_이동
SESS0004664,카테고리_이동
SESS0004665,상품_상세조회
SESS0004666,결제페이지_진입
SESS0004667,결제페이지_진입
SESS0004668,찜하기
SESS0004669,상품_상세조회
SESS0004670,상품_상세조회
SESS0004671,구매완료
SESS0004672,상품_상세조회
SESS0004673,상품_상세조회
SESS0004674,검색
SESS0004675,상품_상세조회
SESS0004676,상품_상세조회
SESS0004677,상품_상세조회
SESS0004678,상품_상세조회
SESS0004679,상품_상세조회
SESS0004680,카테고리_이동
SESS0004681,결제페이지_진입
SESS0004682,찜하기
SESS0004683,장바구니_이탈
SESS0004684,상품_상세조회
SESS0004685,상품_상세조회
SESS0004686,상품_상세조회
SESS0004687,상품_상세조회
SESS0004688,검색
SESS0004689,카테고리_이동
SESS0004690,구매완료
SESS0004691,상품_상세조회
SESS0004692,카테고리_이동
SESS0004693,찜하기
SESS0004694,구매완료
SESS0004695,상품_상세조회
SESS0004696,상품_상세조회
SESS0004697,상품_상세조회
SESS0004698,상품_상세조회
SESS0004699,상품_상세조회
SESS0004700,구매완료
SESS0004701,상품_상세조회
SESS0004702,상품_상세조회
SESS0004703,상품_상세조회
SESS0004704,상품_상세조회
SESS0004705,구매완료
SESS0004706,결제페이지_진입
SESS0004707,상품_상세조회
SESS0004708,상품_상세조회
SESS0004709,상품_상세조회
SESS0004710,상품_상세조회
SESS0004711,상품_상세조회
SESS0004712,상품_상세조회
SESS0004713,결제페이지_진입
SESS0004714,상품_상세조회
SESS0004715,구매완료
SESS0004716,카테고리_이동
SESS0004717,상품_상세조회
SESS0004718,상품_상세조회
SESS0004719,찜하기
SESS0004720,카테고리_이동
SESS0004721,구매완료
SESS0004722,상품_상세조회
SESS0004723,상품_상세조회
SESS0004724,상품_상세조회
SESS0004725,상품_상세조회
SESS0004726,구매완료
SESS0004727,구매완료
SESS0004728,구매완료
SESS0004729,찜하기
SESS0004730,구매완료
SESS0004731,상품_상세조회
SESS0004732,구매완료
SESS0004733,상품_상세조회
SESS0004734,상품_상세조회
SESS0004735,결제페이지_진입
SESS0004736,상품_상세조회
SESS0004737,카테고리_이동
SESS0004738,상품_상세조회
SESS0004739,상품_상세조회
SESS0004740,검색
SESS0004741,상품_상세조회
SESS0004742,카테고리_이동
SESS0004743,상품_상세조회
SESS0004744,구매완료
SESS0004745,구매완료
SESS0004746,상품_상세조회
SESS0004747,결제페이지_진입
SESS0004748,구매완료
SESS0004749,상품_상세조회
SESS0004750,상품_상세조회
SESS0004751,상품_상세조회
SESS0004752,상품_상세조회
SESS0004753,상품_상세조회
SESS0004754,구매완료
SESS0004755,구매완료
SESS0004756,상품_상세조회
SESS0004757,검색
SESS0004758,상품_상세조회
SESS0004759,상품_상세조회
SESS0004760,상품_상세조회
SESS0004761,장바구니_이탈
SESS0004762,상품_상세조회
SESS0004763,구매완료
SESS0004764,상품_상세조회
SESS0004765,결제페이지_진입
SESS0004766,상품_상세조회
SESS0004767,상품_상세조회
SESS0004768,검색
SESS0004769,카테고리_이동
SESS0004770,카테고리_이동
SESS0004771,상품_상세조회
SESS0004772,찜하기
SESS0004773,상품_상세조회
SESS0004774,카테고리_이동
SESS0004775,상품_상세조회
SESS0004776,구매완료
SESS0004777,상품_상세조회
SESS0004778,구매완료
SESS0004779,상품_상세조회
SESS0004780,상품_상세조회
SESS0004781,상품_상세조회
SESS0004782,구매완료
SESS0004783,상품_상세조회
SESS0004784,검색
SESS0004785,상품_상세조회
SESS0004786,상품_상세조회
SESS0004787,찜하기
SESS0004788,구매완료
SESS0004789,상품_상세조회
SESS0004790,구매완료
SESS0004791,카테고리_이동
SESS0004792,상품_상세조회
SESS0004793,결제페이지_진입
SESS0004794,상품_상세조회
SESS0004795,검색
SESS0004796,검색
SESS0004797,구매완료
SESS0004798,상품_상세조회
SESS0004799,상품_상세조회
SESS0004800,상품_상세조회
SESS0004801,구매완료
SESS0004802,카테고리_이동
SESS0004803,구매완료
SESS0004804,상품_상세조회
SESS0004805,상품_상세조회
SESS0004806,상품_상세조회
SESS0004807,카테고리_이동
SESS0004808,상품_상세조회
SESS0004809,구매완료
SESS0004810,상품_상세조회
SESS0004811,구매완료
SESS0004812,상품_상세조회
SESS0004813,상품_상세조회
SESS0004814,상품_상세조회
SESS0004815,카테고리_이동
SESS0004816,검색
SESS0004817,구매완료
SESS0004818,상품_상세조회
SESS0004819,상품_상세조회
SESS0004820,상품_상세조회
SESS0004821,상품_상세조회
SESS0004822,카테고리_이동
SESS0004823,구매완료
SESS0004824,상품_상세조회
SESS0004825,찜하기
SESS0004826,카테고리_이동
SESS0004827,구매완료
SESS0004828,구매완료
SESS0004829,상품_상세조회
SESS0004830,결제페이지_진입
SESS0004831,상품_상세조회
SESS0004832,결제페이지_진입
SESS0004833,상품_상세조회
SESS0004834,카테고리_이동
SESS0004835,상품_상세조회
SESS0004836,카테고리_이동
SESS0004837,구매완료
SESS0004838,상품_상세조회
SESS0004839,상품_상세조회
SESS0004840,구매완료
SESS0004841,상품_상세조회
SESS0004842,검색
SESS0004843,결제페이지_진입
SESS0004844,상품_상세조회
SESS0004845,결제페이지_진입
SESS0004846,상품_상세조회
SESS0004847,상품_상세조회
SESS0004848,상품_상세조회
SESS0004849,상품_상세조회
SESS0004850,검색
SESS0004851,상품_상세조회
SESS0004852,상품_상세조회
SESS0004853,상품_상세조회
SESS0004854,상품_상세조회
SESS0004855,상품_상세조회
SESS0004856,검색
SESS0004857,상품_상세조회
SESS0004858,카테고리_이동
SESS0004859,결제페이지_진입
SESS0004860,찜하기
SESS0004861,상품_상세조회
SESS0004862,구매완료
SESS0004863,상품_상세조회
SESS0004864,구매완료
SESS0004865,카테고리_이동
SESS0004866,장바구니_이탈
SESS0004867,결제페이지_진입
SESS0004868,상품_상세조회
SESS0004869,상품_상세조회
SESS0004870,상품_상세조회
SESS0004871,상품_상세조회
SESS0004872,구매완료
SESS0004873,상품_상세조회
SESS0004874,상품_상세조회
SESS0004875,카테고리_이동
SESS0004876,상품_상세조회
SESS0004877,찜하기
SESS0004878,구매완료
SESS0004879,검색
SESS0004880,구매완료
SESS0004881,찜하기
SESS0004882,결제페이지_진입
SESS0004883,카테고리_이동
SESS0004884,구매완료
SESS0004885,상품_상세조회
SESS0004886,상품_상세조회
SESS0004887,상품_상세조회
SESS0004888,상품_상세조회
SESS0004889,상품_상세조회
SESS0004890,상품_상세조회
SESS0004891,상품_상세조회
SESS0004892,카테고리_이동
SESS0004893,찜하기
SESS0004894,상품_상세조회
SESS0004895,구매완료
SESS0004896,카테고리_이동
SESS0004897,장바구니_이탈
SESS0004898,상품_상세조회
SESS0004899,결제페이지_진입
SESS0004900,상품_상세조회
SESS0004901,구매완료
SESS0004902,찜하기
SESS0004903,상품_상세조회
SESS0004904,상품_상세조회
SESS0004905,카테고리_이동
SESS0004906,상품_상세조회
