customerId,totalAmount12m,salesGrowthPct,revenue_2025_07,revenue_2025_08,revenue_2025_09,revenue_2025_10,revenue_2025_11,revenue_2025_12,revenue_2026_01,revenue_2026_02,revenue_2026_03,revenue_2026_04,revenue_2026_05,revenue_2026_06
CUST01150,33000,-100.0,4000,4000,4000,4000,3000,4000,4000,3000,3000,0,0,0
CUST01151,8218000,15.2,437000,589000,549000,462000,616000,586000,757000,743000,814000,890000,760000,1015000
CUST01152,7000,0.0,1000,2000,2000,1000,1000,0,0,0,0,0,0,0
CUST01153,2349000,37.9,101000,135000,113000,143000,216000,202000,155000,238000,212000,253000,248000,333000
CUST01154,107000,-51.6,12000,11000,9000,9000,10000,10000,9000,12000,10000,15000,0,0
CUST01155,428000,-33.6,35000,37000,45000,29000,33000,36000,38000,47000,43000,48000,37000,0
CUST01156,7569000,2.5,364000,461000,496000,622000,499000,602000,897000,639000,699000,785000,696000,809000
CUST01157,4728000,29.3,311000,272000,349000,402000,441000,461000,321000,346000,420000,408000,477000,520000
CUST01158,3983000,47.3,148000,147000,212000,233000,180000,212000,359000,346000,448000,568000,559000,571000
CUST01159,358000,-31.2,36000,30000,36000,39000,28000,32000,35000,31000,27000,37000,27000,0
CUST01160,79000,-100.0,12000,11000,10000,8000,9000,7000,9000,7000,6000,0,0,0
CUST01161,3945000,13.4,187000,246000,254000,239000,287000,346000,326000,374000,418000,396000,412000,460000
CUST01162,819000,-41.7,71000,59000,72000,71000,78000,77000,67000,101000,79000,66000,78000,0
CUST01163,23000,-100.0,3000,3000,3000,4000,2000,3000,3000,2000,0,0,0,0
CUST01164,320000,-35.8,24000,32000,27000,28000,25000,28000,33000,31000,31000,35000,26000,0
CUST01165,2136000,-6.5,189000,163000,164000,135000,189000,193000,208000,188000,174000,148000,185000,200000
CUST01166,81000,-100.0,14000,15000,13000,11000,10000,10000,8000,0,0,0,0,0
CUST01167,14000,0.0,7000,7000,0,0,0,0,0,0,0,0,0,0
CUST01168,726000,-41.2,66000,83000,74000,59000,70000,58000,59000,80000,60000,57000,60000,0
CUST01169,89000,0.0,13000,15000,14000,16000,17000,14000,0,0,0,0,0,0
CUST01170,1796000,35.4,85000,111000,93000,124000,115000,157000,174000,141000,157000,156000,218000,265000
CUST01171,1816000,-30.9,137000,143000,120000,178000,137000,132000,147000,184000,242000,207000,189000,0
CUST01172,284000,-25.3,22000,22000,25000,30000,24000,30000,27000,19000,29000,23000,33000,0
CUST01173,533000,-23.2,40000,33000,38000,54000,52000,49000,58000,47000,46000,45000,71000,0
CUST01174,48000,-100.0,8000,7000,8000,5000,7000,5000,5000,3000,0,0,0,0
CUST01175,954000,-25.1,77000,74000,91000,96000,80000,90000,101000,69000,85000,92000,99000,0
CUST01176,39000,-33.3,4000,4000,3000,5000,4000,4000,3000,4000,2000,3000,3000,0
CUST01177,3572000,-5.4,259000,283000,220000,249000,260000,287000,351000,330000,354000,324000,354000,301000
CUST01178,932000,-26.4,89000,75000,76000,82000,88000,102000,78000,87000,77000,99000,79000,0
CUST01179,90000,-44.0,11000,8000,10000,8000,6000,8000,7000,10000,8000,7000,7000,0
CUST01180,398000,-33.6,40000,31000,38000,29000,28000,34000,39000,39000,41000,44000,35000,0
CUST01181,110000,-100.0,16000,19000,16000,13000,18000,15000,13000,0,0,0,0,0
CUST01182,12403000,36.5,716000,726000,615000,824000,1086000,883000,1082000,1089000,1022000,1448000,1280000,1632000
CUST01183,19800000,35.5,1094000,945000,1044000,1592000,1333000,1753000,1442000,1628000,2042000,2232000,2259000,2436000
CUST01184,1323000,-42.5,114000,119000,101000,126000,100000,155000,118000,106000,162000,110000,112000,0
CUST01185,928000,-35.6,65000,66000,85000,67000,96000,105000,111000,86000,73000,97000,77000,0
CUST01186,76000,0.0,11000,10000,18000,14000,13000,10000,0,0,0,0,0,0
CUST01187,1455000,7.1,73000,95000,84000,123000,128000,130000,122000,132000,143000,125000,138000,162000
CUST01188,70000,-100.0,10000,10000,13000,11000,8000,8000,10000,0,0,0,0,0
CUST01189,11508000,37.3,697000,822000,868000,1014000,702000,993000,712000,942000,1048000,1111000,1268000,1331000
CUST01190,58000,-72.2,5000,6000,5000,8000,5000,6000,6000,6000,6000,5000,0,0
CUST01191,921000,-35.7,76000,89000,84000,79000,77000,92000,74000,67000,117000,68000,98000,0
CUST01192,709000,-26.5,54000,68000,60000,56000,56000,61000,60000,65000,79000,93000,57000,0
CUST01193,56000,-100.0,7000,6000,7000,6000,7000,6000,6000,11000,0,0,0,0
CUST01194,74000,0.0,9000,7000,7000,6000,7000,6000,6000,5000,5000,6000,5000,5000
CUST01195,34000,-57.1,5000,4000,5000,4000,3000,3000,2000,3000,2000,3000,0,0
CUST01196,95000,-40.0,7000,9000,10000,7000,10000,12000,8000,7000,10000,7000,8000,0
CUST01197,487000,-31.0,31000,43000,39000,31000,48000,50000,51000,47000,47000,52000,48000,0
CUST01198,603000,-26.3,40000,48000,40000,49000,72000,57000,62000,51000,58000,55000,71000,0
CUST01199,1345000,-54.4,115000,96000,125000,125000,133000,151000,132000,141000,139000,188000,0,0
CUST01200,82000,-100.0,9000,12000,11000,12000,10000,10000,11000,7000,0,0,0,0
CUST01201,36000,-100.0,5000,5000,4000,3000,4000,4000,4000,4000,3000,0,0,0
CUST01202,1287000,40.4,61000,80000,90000,79000,92000,106000,101000,115000,108000,143000,131000,181000
CUST01203,11000,0.0,2000,2000,2000,2000,2000,1000,0,0,0,0,0,0
CUST01204,6000,0.0,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0
CUST01205,3735000,16.6,249000,291000,219000,248000,278000,282000,358000,351000,292000,325000,542000,300000
CUST01206,5095000,35.8,228000,288000,379000,276000,261000,348000,426000,517000,463000,652000,545000,712000
CUST01207,652000,0.0,53000,49000,54000,57000,58000,47000,73000,50000,44000,48000,69000,50000
CUST01208,1006000,-34.8,85000,70000,93000,81000,71000,89000,102000,104000,107000,108000,96000,0
CUST01209,862000,0.0,59000,77000,69000,73000,96000,70000,67000,77000,65000,68000,73000,68000
CUST01210,619000,-36.7,50000,71000,63000,48000,56000,60000,42000,72000,52000,56000,49000,0
CUST01211,60000,-100.0,11000,8000,9000,10000,6000,8000,8000,0,0,0,0,0
CUST01212,2000,0.0,1000,1000,0,0,0,0,0,0,0,0,0,0
CUST01213,562000,-39.0,31000,47000,44000,47000,43000,57000,50000,58000,74000,67000,44000,0
CUST01214,260000,-66.2,25000,21000,36000,29000,26000,24000,31000,23000,20000,25000,0,0
CUST01215,70000,11.1,5000,6000,5000,5000,5000,6000,6000,6000,6000,5000,6000,9000
CUST01216,573000,-27.1,50000,55000,58000,54000,46000,42000,58000,56000,41000,48000,65000,0
CUST01217,123000,-69.2,14000,10000,11000,12000,14000,11000,12000,12000,15000,12000,0,0
CUST01218,446000,-19.0,39000,36000,47000,34000,36000,35000,43000,34000,44000,48000,50000,0
CUST01219,749000,7.8,49000,55000,56000,50000,51000,60000,75000,73000,58000,64000,68000,90000
CUST01220,3463000,-6.3,165000,258000,188000,214000,258000,286000,397000,277000,407000,313000,340000,360000
CUST01221,794000,7.4,59000,59000,63000,61000,61000,70000,68000,56000,79000,61000,75000,82000
CUST01222,1131000,20.8,73000,82000,69000,80000,78000,102000,91000,112000,90000,119000,96000,139000
CUST01223,92000,-100.0,10000,11000,12000,9000,9000,11000,10000,11000,9000,0,0,0
CUST01224,241000,16.7,16000,21000,19000,19000,20000,16000,20000,18000,22000,17000,31000,22000
CUST01225,578000,-31.3,50000,41000,43000,57000,42000,65000,52000,42000,72000,55000,59000,0
CUST01226,4000,0.0,1000,1000,1000,1000,0,0,0,0,0,0,0,0
CUST01227,153000,-40.9,17000,11000,14000,12000,13000,16000,17000,18000,9000,12000,14000,0
CUST01228,69000,-25.0,6000,5000,6000,6000,6000,5000,7000,6000,7000,7000,8000,0
CUST01229,82000,-63.2,10000,12000,10000,9000,8000,7000,7000,6000,6000,7000,0,0
CUST01230,3710000,13.9,217000,269000,307000,254000,256000,326000,379000,284000,310000,318000,443000,347000
CUST01231,425000,-43.1,46000,50000,48000,34000,41000,35000,35000,41000,33000,34000,28000,0
CUST01232,139000,-22.5,11000,9000,8000,13000,12000,15000,13000,13000,14000,15000,16000,0
CUST01233,202000,-56.3,20000,14000,18000,16000,17000,25000,20000,18000,26000,28000,0,0
CUST01234,333000,-58.6,30000,29000,38000,30000,33000,33000,35000,28000,36000,41000,0,0
CUST01235,258000,-52.9,28000,23000,28000,26000,23000,27000,27000,23000,20000,15000,18000,0
CUST01236,2549000,31.2,129000,181000,148000,207000,177000,218000,214000,243000,187000,241000,256000,348000
CUST01237,1843000,-61.8,185000,178000,158000,205000,169000,163000,180000,164000,224000,217000,0,0
CUST01238,47000,-25.0,4000,3000,5000,4000,6000,4000,4000,4000,4000,3000,3000,3000
CUST01239,197000,7.8,16000,14000,16000,12000,16000,17000,16000,17000,18000,18000,19000,18000
CUST01240,1776000,21.1,86000,91000,91000,139000,99000,158000,131000,203000,169000,169000,204000,236000
CUST01241,30000,-100.0,4000,4000,4000,4000,3000,4000,3000,4000,0,0,0,0
CUST01242,289000,-26.1,22000,25000,25000,20000,22000,22000,31000,30000,27000,31000,34000,0
CUST01243,138000,-63.4,15000,12000,13000,16000,10000,16000,12000,14000,15000,15000,0,0
CUST01244,2095000,39.3,105000,111000,124000,114000,144000,183000,187000,180000,182000,244000,218000,303000
CUST01245,256000,-55.7,29000,35000,26000,22000,28000,15000,27000,23000,20000,14000,17000,0
CUST01246,268000,-7.2,19000,25000,21000,20000,25000,25000,28000,22000,19000,23000,27000,14000
CUST01247,2350000,-37.1,250000,206000,225000,161000,239000,236000,257000,178000,199000,206000,193000,0
CUST01248,240000,-39.7,23000,24000,26000,19000,23000,24000,21000,26000,16000,17000,21000,0
CUST01249,43000,-72.7,5000,7000,4000,5000,4000,4000,4000,3000,4000,3000,0,0
CUST01250,92000,-100.0,10000,10000,10000,9000,7000,11000,11000,12000,12000,0,0,0
CUST01251,1769000,13.1,122000,119000,137000,121000,147000,147000,170000,132000,156000,179000,182000,157000
CUST01252,3626000,34.5,190000,179000,220000,233000,262000,314000,264000,320000,366000,448000,440000,390000
CUST01253,6952000,35.4,322000,406000,409000,449000,551000,439000,516000,647000,696000,928000,675000,914000
CUST01254,449000,5.3,46000,33000,35000,32000,41000,30000,34000,38000,41000,33000,46000,40000
CUST01255,5068000,-1.5,274000,333000,292000,384000,384000,448000,547000,369000,572000,523000,521000,421000
CUST01256,75000,-79.0,10000,7000,11000,9000,8000,7000,5000,7000,7000,4000,0,0
CUST01257,129000,-100.0,18000,21000,17000,20000,18000,17000,18000,0,0,0,0,0
CUST01258,463000,-100.0,71000,45000,56000,59000,49000,46000,47000,49000,41000,0,0,0
CUST01259,471000,9.1,28000,39000,34000,41000,42000,34000,38000,49000,34000,41000,50000,41000
CUST01260,187000,-100.0,28000,29000,23000,20000,27000,17000,18000,16000,9000,0,0,0
CUST01261,11537000,21.5,567000,583000,671000,869000,899000,846000,769000,1173000,1265000,1310000,1119000,1466000
CUST01262,33000,-25.0,4000,2000,3000,3000,3000,4000,3000,3000,2000,3000,3000,0
CUST01263,1699000,-1.9,127000,121000,104000,97000,155000,148000,148000,143000,187000,151000,158000,160000
CUST01264,254000,-65.7,24000,25000,34000,24000,30000,27000,28000,20000,19000,23000,0,0
CUST01265,360000,-11.1,36000,34000,26000,30000,28000,36000,33000,28000,29000,25000,24000,31000
CUST01266,102000,-100.0,11000,12000,13000,12000,9000,10000,11000,11000,13000,0,0,0
CUST01267,120000,-30.3,12000,13000,11000,10000,9000,9000,14000,9000,10000,9000,14000,0
CUST01268,45000,0.0,11000,10000,10000,7000,7000,0,0,0,0,0,0,0
CUST01269,119000,-100.0,20000,14000,11000,13000,12000,13000,13000,13000,10000,0,0,0
CUST01270,97000,-64.5,8000,10000,9000,10000,9000,9000,11000,10000,10000,11000,0,0
CUST01271,54000,-100.0,6000,8000,7000,8000,7000,6000,6000,6000,0,0,0,0
CUST01272,436000,-35.2,31000,35000,44000,48000,34000,33000,40000,46000,42000,48000,35000,0
CUST01273,426000,12.2,33000,39000,32000,35000,41000,38000,33000,29000,36000,35000,39000,36000
CUST01274,43000,-25.0,3000,3000,5000,3000,4000,4000,4000,3000,5000,4000,5000,0
CUST01275,1304000,24.3,58000,96000,109000,73000,91000,119000,109000,113000,116000,129000,121000,170000
CUST01276,390000,-19.8,33000,28000,34000,33000,31000,40000,35000,43000,28000,29000,28000,28000
CUST01277,970000,-60.6,86000,90000,110000,99000,80000,91000,92000,101000,104000,117000,0,0
CUST01278,3377000,25.3,121000,267000,203000,284000,255000,197000,279000,296000,335000,281000,396000,463000
CUST01279,75000,-100.0,10000,12000,10000,11000,6000,9000,9000,8000,0,0,0,0
CUST01280,614000,-33.7,58000,41000,59000,52000,56000,57000,58000,53000,64000,54000,62000,0
CUST01281,1734000,8.3,139000,126000,156000,124000,147000,138000,119000,162000,153000,152000,177000,141000
CUST01282,265000,-43.8,21000,25000,29000,28000,27000,21000,27000,20000,26000,19000,22000,0
CUST01283,821000,-12.4,82000,83000,66000,48000,74000,59000,66000,71000,81000,108000,83000,0
CUST01284,121000,-38.9,11000,9000,10000,10000,12000,11000,13000,14000,9000,12000,10000,0
CUST01285,137000,-100.0,21000,19000,19000,21000,17000,12000,15000,13000,0,0,0,0
CUST01286,52000,-100.0,8000,7000,8000,7000,8000,7000,7000,0,0,0,0,0
CUST01287,175000,-37.7,15000,14000,17000,14000,16000,13000,19000,15000,19000,19000,14000,0
CUST01288,273000,-36.8,33000,21000,30000,24000,23000,18000,25000,22000,29000,26000,22000,0
CUST01289,1194000,-49.6,110000,114000,104000,142000,91000,105000,136000,93000,122000,87000,90000,0
CUST01290,923000,-15.7,79000,73000,72000,84000,78000,78000,83000,86000,80000,103000,107000,0
CUST01291,260000,-41.9,31000,22000,29000,31000,29000,20000,19000,24000,19000,16000,20000,0
CUST01292,641000,-64.9,77000,72000,52000,75000,72000,58000,62000,53000,59000,61000,0,0
CUST01293,402000,-67.8,41000,26000,45000,55000,34000,41000,47000,40000,34000,39000,0,0
CUST01294,352000,-46.2,34000,32000,28000,32000,30000,33000,45000,32000,29000,26000,31000,0
CUST01295,394000,-39.1,32000,28000,31000,33000,34000,30000,45000,39000,44000,37000,41000,0
CUST01296,1213000,-21.8,103000,102000,78000,109000,121000,103000,134000,85000,116000,133000,129000,0
CUST01297,4313000,8.2,319000,393000,265000,265000,444000,320000,350000,301000,457000,513000,330000,356000
CUST01298,188000,-31.2,21000,13000,19000,22000,18000,14000,16000,14000,18000,18000,15000,0
CUST01299,91000,0.0,16000,16000,15000,16000,15000,13000,0,0,0,0,0,0
CUST01300,1182000,-31.2,153000,97000,95000,88000,88000,99000,112000,110000,111000,113000,116000,0
CUST01301,745000,16.2,59000,51000,74000,60000,75000,65000,57000,54000,56000,57000,71000,66000
CUST01302,869000,-35.0,81000,84000,81000,63000,81000,73000,90000,71000,85000,73000,87000,0
CUST01303,508000,-100.0,95000,79000,72000,69000,67000,71000,55000,0,0,0,0,0
CUST01304,439000,-27.9,46000,37000,34000,44000,38000,49000,36000,34000,41000,45000,35000,0
CUST01305,26000,-100.0,5000,3000,5000,3000,4000,3000,3000,0,0,0,0,0
CUST01306,5000,-100.0,1000,0,1000,1000,0,1000,0,1000,0,0,0,0
CUST01307,339000,-18.0,25000,28000,19000,24000,36000,25000,38000,27000,35000,40000,42000,0
CUST01308,682000,15.0,44000,41000,39000,51000,59000,76000,61000,53000,59000,70000,66000,63000
CUST01309,12864000,13.7,756000,935000,867000,848000,854000,888000,859000,1183000,1569000,1174000,1721000,1210000
CUST01310,13000,-66.7,2000,2000,1000,1000,2000,1000,1000,1000,1000,1000,0,0
CUST01311,625000,10.0,53000,49000,58000,50000,50000,50000,45000,55000,50000,59000,62000,44000
CUST01312,8000,0.0,3000,3000,2000,0,0,0,0,0,0,0,0,0
CUST01313,641000,-31.4,66000,47000,66000,41000,68000,41000,48000,73000,64000,61000,66000,0
CUST01314,2035000,20.4,75000,117000,105000,136000,169000,168000,205000,163000,206000,196000,279000,216000
CUST01315,3792000,-2.6,246000,227000,247000,296000,270000,309000,340000,397000,376000,361000,353000,370000
CUST01316,3356000,-32.6,236000,252000,252000,354000,316000,297000,342000,326000,317000,319000,345000,0
CUST01317,417000,-47.0,28000,40000,40000,33000,42000,32000,49000,41000,42000,34000,36000,0
CUST01318,2273000,-4.7,129000,209000,162000,167000,191000,179000,190000,258000,185000,233000,205000,165000
CUST01319,16000,-100.0,2000,2000,2000,3000,2000,2000,2000,1000,0,0,0,0
CUST01320,7000,0.0,2000,1000,2000,1000,1000,0,0,0,0,0,0,0
CUST01321,664000,-12.4,49000,53000,42000,67000,49000,57000,57000,58000,70000,61000,54000,47000
CUST01322,1211000,-33.6,82000,87000,85000,108000,95000,80000,118000,139000,148000,112000,157000,0
CUST01323,2326000,18.7,193000,189000,158000,222000,176000,183000,195000,156000,200000,172000,256000,226000
CUST01324,25000,-100.0,4000,4000,4000,3000,4000,3000,3000,0,0,0,0,0
CUST01325,687000,-19.4,47000,44000,51000,54000,71000,66000,55000,49000,92000,70000,88000,0
CUST01326,75000,-50.0,8000,8000,8000,5000,6000,7000,8000,7000,7000,5000,6000,0
CUST01327,1026000,-63.0,96000,120000,87000,89000,108000,115000,100000,96000,104000,111000,0,0
CUST01328,953000,-12.9,110000,94000,85000,89000,83000,73000,81000,74000,69000,67000,69000,59000
CUST01329,846000,-16.0,47000,48000,61000,78000,74000,67000,83000,79000,94000,123000,92000,0
CUST01330,564000,-42.5,64000,39000,44000,50000,60000,55000,57000,47000,56000,37000,55000,0
CUST01331,49000,-46.2,6000,5000,5000,5000,4000,4000,5000,4000,4000,4000,3000,0
CUST01332,172000,-20.0,13000,17000,11000,12000,14000,15000,15000,20000,15000,20000,20000,0
CUST01333,1139000,-16.9,77000,88000,100000,72000,113000,105000,82000,94000,143000,121000,144000,0
CUST01334,8000,-100.0,1000,1000,1000,2000,1000,1000,1000,0,0,0,0,0
CUST01335,18000,-100.0,2000,2000,3000,3000,2000,2000,2000,2000,0,0,0,0
CUST01336,55000,0.0,15000,15000,13000,12000,0,0,0,0,0,0,0,0
CUST01337,2862000,-32.4,331000,193000,351000,205000,267000,256000,271000,250000,230000,250000,258000,0
CUST01338,107000,-50.0,12000,10000,10000,9000,12000,9000,11000,9000,10000,8000,7000,0
CUST01339,239000,-100.0,26000,25000,26000,25000,26000,22000,31000,32000,26000,0,0,0
CUST01340,496000,-100.0,55000,55000,54000,55000,48000,49000,57000,70000,53000,0,0,0
CUST01341,4359000,-10.8,220000,282000,375000,346000,324000,405000,410000,405000,457000,293000,339000,503000
CUST01342,7000,-100.0,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0
CUST01343,400000,-44.3,26000,27000,51000,39000,44000,34000,34000,38000,43000,31000,33000,0
CUST01344,918000,-65.4,86000,92000,95000,85000,88000,79000,87000,108000,97000,101000,0,0
CUST01345,25000,-100.0,4000,3000,4000,3000,4000,2000,3000,2000,0,0,0,0
CUST01346,581000,6.0,42000,36000,59000,50000,38000,47000,51000,46000,53000,58000,40000,61000
CUST01347,3028000,-30.2,193000,220000,230000,209000,252000,272000,301000,287000,385000,359000,320000,0
CUST01348,1016000,-19.3,83000,92000,94000,84000,95000,73000,91000,98000,85000,105000,116000,0
CUST01349,509000,9.9,40000,42000,46000,38000,34000,34000,40000,47000,44000,57000,29000,58000
CUST01350,11546000,24.1,655000,641000,566000,747000,1004000,766000,795000,1043000,1360000,1019000,1301000,1649000
CUST01351,6000,0.0,1000,2000,1000,2000,0,0,0,0,0,0,0,0
CUST01352,51000,0.0,13000,12000,11000,7000,8000,0,0,0,0,0,0,0
CUST01353,532000,-15.7,53000,46000,41000,41000,43000,50000,42000,43000,55000,63000,55000,0
CUST01354,781000,-40.5,74000,61000,75000,59000,60000,82000,92000,70000,70000,59000,79000,0
CUST01355,41000,-100.0,7000,5000,6000,6000,6000,6000,5000,0,0,0,0,0
CUST01356,6723000,33.2,319000,329000,435000,355000,398000,533000,604000,678000,585000,858000,725000,904000
CUST01357,1401000,0.5,99000,90000,119000,97000,116000,138000,121000,123000,126000,134000,115000,123000
CUST01358,1021000,-22.0,88000,106000,67000,68000,86000,97000,90000,96000,100000,109000,114000,0
CUST01359,19000,0.0,2000,1000,1000,2000,2000,1000,1000,2000,2000,2000,2000,1000
CUST01360,1331000,14.0,71000,70000,82000,102000,114000,143000,89000,122000,139000,112000,147000,140000
CUST01361,470000,-17.0,39000,43000,41000,53000,45000,44000,38000,35000,39000,44000,49000,0
CUST01362,2347000,-40.4,226000,266000,197000,151000,335000,200000,199000,211000,199000,178000,185000,0
CUST01363,533000,-22.7,35000,43000,52000,38000,45000,54000,40000,53000,57000,58000,58000,0
CUST01364,2774000,26.6,164000,163000,138000,200000,208000,163000,257000,283000,227000,253000,348000,370000
CUST01365,788000,-20.2,63000,65000,67000,91000,73000,73000,70000,58000,70000,75000,83000,0
CUST01366,140000,-71.4,16000,16000,14000,13000,16000,11000,17000,13000,12000,12000,0,0
CUST01367,124000,-40.0,11000,10000,10000,8000,11000,10000,14000,14000,12000,11000,13000,0
CUST01368,3890000,-14.1,342000,308000,286000,306000,348000,287000,422000,304000,357000,314000,267000,349000
CUST01369,1879000,-46.5,150000,168000,172000,152000,232000,139000,195000,184000,185000,172000,130000,0
CUST01370,802000,-9.7,73000,53000,59000,71000,67000,66000,69000,69000,79000,59000,73000,64000
CUST01371,10861000,6.5,874000,624000,712000,1027000,831000,759000,880000,1047000,995000,937000,1175000,1000000
CUST01372,101000,0.0,19000,18000,22000,15000,13000,14000,0,0,0,0,0,0
CUST01373,890000,-25.7,73000,64000,79000,77000,64000,99000,103000,71000,75000,89000,96000,0
CUST01374,57000,0.0,11000,9000,13000,9000,8000,7000,0,0,0,0,0,0
CUST01375,24000,0.0,4000,6000,5000,5000,4000,0,0,0,0,0,0,0
CUST01376,1664000,27.6,58000,65000,87000,102000,96000,175000,142000,183000,150000,202000,148000,256000
CUST01377,132000,-38.5,14000,10000,10000,11000,11000,13000,13000,11000,15000,10000,14000,0
CUST01378,4000,0.0,2000,2000,0,0,0,0,0,0,0,0,0,0
CUST01379,14000,-50.0,2000,1000,2000,1000,1000,1000,1000,1000,2000,2000,0,0
CUST01380,299000,-37.8,31000,23000,29000,23000,22000,25000,25000,34000,31000,28000,28000,0
CUST01381,365000,-34.3,35000,24000,39000,33000,29000,41000,39000,31000,29000,30000,35000,0
CUST01382,5730000,30.7,309000,383000,431000,302000,560000,349000,521000,487000,464000,610000,679000,635000
CUST01383,984000,-18.9,77000,105000,103000,108000,81000,88000,81000,94000,58000,93000,96000,0
CUST01384,20000,0.0,3000,4000,4000,3000,3000,3000,0,0,0,0,0,0
CUST01385,44000,0.0,17000,12000,15000,0,0,0,0,0,0,0,0,0
CUST01386,3406000,26.4,190000,277000,265000,303000,209000,240000,258000,285000,306000,407000,317000,349000
CUST01387,552000,-40.7,53000,78000,46000,54000,40000,50000,49000,40000,56000,45000,41000,0
CUST01388,1712000,-34.1,123000,169000,124000,124000,119000,162000,162000,209000,166000,177000,177000,0
CUST01389,115000,-100.0,17000,16000,18000,13000,13000,13000,10000,15000,0,0,0,0
CUST01390,4779000,3.7,340000,352000,322000,366000,372000,408000,410000,405000,471000,474000,436000,423000
CUST01391,303000,-100.0,47000,44000,37000,40000,40000,38000,29000,28000,0,0,0,0
CUST01392,29000,-28.5,3000,3000,3000,3000,3000,2000,2000,3000,2000,2000,3000,0
CUST01393,1893000,22.9,112000,104000,113000,127000,174000,113000,135000,205000,176000,179000,195000,260000
CUST01394,11529000,11.9,602000,452000,964000,1059000,894000,892000,1082000,1058000,1006000,964000,1059000,1497000
CUST01395,19000,0.0,5000,5000,4000,5000,0,0,0,0,0,0,0,0
CUST01396,411000,7.2,32000,36000,31000,38000,31000,42000,28000,39000,30000,35000,36000,33000
CUST01397,758000,-20.9,95000,63000,92000,58000,67000,66000,56000,59000,62000,79000,61000,0
CUST01398,89000,-100.0,14000,16000,12000,13000,11000,13000,10000,0,0,0,0,0
CUST01399,1152000,-77.0,116000,105000,108000,95000,100000,131000,130000,139000,135000,93000,0,0
CUST01400,661000,-47.3,46000,62000,57000,67000,78000,70000,64000,55000,65000,54000,43000,0
CUST01401,53000,-73.7,7000,3000,4000,5000,4000,6000,5000,10000,4000,5000,0,0
CUST01402,1501000,19.3,113000,107000,136000,130000,169000,109000,105000,122000,109000,133000,133000,135000
CUST01403,11000,-100.0,2000,1000,1000,2000,2000,1000,1000,1000,0,0,0,0
CUST01404,160000,-68.1,16000,12000,18000,20000,16000,16000,12000,15000,20000,15000,0,0
CUST01405,1668000,-29.0,128000,125000,117000,116000,123000,192000,160000,147000,200000,183000,177000,0
CUST01406,712000,-31.5,84000,80000,76000,60000,60000,47000,63000,57000,61000,60000,64000,0
CUST01407,7000,-100.0,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0
CUST01408,9520000,45.3,688000,762000,626000,562000,882000,793000,584000,783000,756000,1218000,993000,873000
CUST01409,62000,-100.0,13000,9000,9000,9000,9000,7000,6000,0,0,0,0,0
CUST01410,57000,0.0,11000,8000,10000,9000,9000,10000,0,0,0,0,0,0
CUST01411,19000,0.0,4000,4000,3000,3000,3000,2000,0,0,0,0,0,0
CUST01412,76000,-33.3,7000,8000,7000,7000,6000,6000,7000,9000,5000,6000,4000,4000
CUST01413,23000,0.0,10000,13000,0,0,0,0,0,0,0,0,0,0
CUST01414,270000,-100.0,25000,40000,36000,28000,30000,29000,25000,27000,30000,0,0,0
CUST01415,13065000,52.2,618000,689000,1045000,877000,1195000,1088000,670000,1033000,1292000,1552000,1394000,1612000
CUST01416,50000,0.0,11000,11000,11000,8000,9000,0,0,0,0,0,0,0
CUST01417,182000,-56.5,22000,18000,17000,19000,23000,17000,17000,16000,13000,20000,0,0
CUST01418,59000,-31.2,6000,6000,5000,6000,5000,4000,6000,5000,5000,6000,5000,0
CUST01419,28000,-71.4,4000,3000,3000,3000,3000,3000,3000,2000,2000,2000,0,0
CUST01420,76000,-100.0,13000,12000,10000,10000,10000,12000,9000,0,0,0,0,0
CUST01421,11000,-100.0,2000,2000,2000,1000,1000,1000,1000,1000,0,0,0,0
CUST01422,1294000,-36.6,120000,111000,124000,132000,103000,114000,123000,127000,111000,108000,121000,0
CUST01423,550000,-41.9,47000,64000,58000,47000,38000,51000,58000,42000,55000,46000,44000,0
CUST01424,162000,0.0,14000,11000,14000,11000,13000,13000,16000,16000,11000,12000,16000,15000
CUST01425,293000,-34.1,23000,22000,24000,33000,23000,27000,27000,31000,27000,34000,22000,0
CUST01426,92000,-38.5,8000,9000,8000,8000,8000,9000,9000,9000,8000,8000,8000,0
CUST01427,2504000,30.5,183000,142000,129000,141000,199000,191000,236000,168000,255000,253000,328000,279000
CUST01428,3875000,2.9,203000,298000,259000,296000,263000,322000,292000,455000,354000,381000,416000,336000
CUST01429,33000,-42.9,5000,3000,4000,3000,3000,4000,3000,2000,2000,2000,2000,0
CUST01430,973000,-39.9,106000,109000,98000,104000,77000,74000,70000,90000,93000,72000,80000,0
CUST01431,166000,-100.0,18000,22000,19000,20000,27000,19000,24000,17000,0,0,0,0
CUST01432,662000,-29.2,78000,60000,67000,50000,60000,60000,61000,67000,40000,57000,62000,0
CUST01433,1021000,42.0,57000,56000,70000,77000,76000,92000,90000,67000,88000,113000,124000,111000
CUST01434,82000,-64.0,7000,7000,9000,10000,8000,7000,9000,7000,9000,9000,0,0
CUST01435,206000,-100.0,23000,24000,25000,24000,17000,20000,22000,26000,25000,0,0,0
CUST01436,195000,-100.0,31000,32000,20000,24000,20000,19000,18000,15000,16000,0,0,0
